517.5,97.85,97.69,97.78,97.841,97.672,97.772,97.372,97.551,97.989
517.55,97.871,97.713,97.801,97.85,97.688,97.806,97.4,97.586,98.009
517.6,97.893,97.749,97.83,97.878,97.714,97.826,97.441,97.624,98.021
517.65,97.906,97.777,97.826,97.887,97.746,97.839,97.472,97.664,98.038
517.7,97.91,97.804,97.853,97.905,97.765,97.873,97.507,97.697,98.042
517.75,97.922,97.815,97.855,97.92,97.795,97.902,97.554,97.723,98.039
517.8,97.931,97.845,97.874,97.929,97.809,97.931,97.594,97.751,98.036
517.85,97.932,97.864,97.897,97.929,97.829,97.946,97.62,97.774,98.035
517.9,97.923,97.876,97.908,97.942,97.861,97.963,97.646,97.801,98.05
517.95,97.928,97.894,97.9,97.948,97.878,97.983,97.665,97.841,98.038
518,97.925,97.914,97.911,97.966,97.906,97.987,97.699,97.861,98.035
518.05,97.92,97.925,97.913,97.974,97.922,98.012,97.728,97.867,98.03
518.1,97.92,97.946,97.91,97.964,97.942,98.019,97.768,97.888,98.027
518.15,97.937,97.961,97.91,97.974,97.943,98.027,97.803,97.913,98.029
518.2,97.929,97.977,97.914,97.981,97.954,98.038,97.82,97.929,98.027
518.25,97.931,97.995,97.929,97.972,97.972,98.045,97.845,97.949,98.019
518.3,97.917,98.019,97.937,97.971,97.99,98.044,97.873,97.96,98.006
518.35,97.906,98.024,97.931,97.972,98.006,98.042,97.91,97.981,98
518.4,97.893,98.021,97.925,97.96,98.013,98.047,97.929,97.998,97.993
518.45,97.876,98.026,97.922,97.952,98.013,98.051,97.951,98.006,97.983
518.5,97.874,98.03,97.908,97.949,98.021,98.044,97.975,98.009,97.966
518.55,97.867,98.032,97.913,97.932,98.03,98.039,97.993,98.026,97.954
518.6,97.864,98.039,97.897,97.932,98.03,98.027,98.009,98.035,97.942
518.65,97.85,98.047,97.884,97.935,98.036,98.029,98.035,98.042,97.928
518.7,97.847,98.047,97.882,97.931,98.03,98.038,98.045,98.064,97.902
518.75,97.826,98.055,97.887,97.914,98.039,98.029,98.058,98.068,97.894
518.8,97.823,98.053,97.888,97.9,98.036,98.024,98.067,98.08,97.879
518.85,97.806,98.061,97.879,97.878,98.033,98.006,98.076,98.094,97.867
518.9,97.792,98.055,97.868,97.862,98.015,98.003,98.08,98.097,97.859
518.95,97.775,98.047,97.845,97.853,98.018,97.983,98.082,98.105,97.841
519,97.775,98.039,97.832,97.838,98.016,97.966,98.091,98.111,97.823
519.05,97.752,98.026,97.818,97.839,98.001,97.946,98.076,98.109,97.821
519.1,97.74,98.009,97.798,97.835,98.001,97.935,98.077,98.106,97.807
519.15,97.729,97.997,97.781,97.82,97.99,97.917,98.068,98.102,97.784
519.2,97.713,97.981,97.768,97.82,97.981,97.916,98.061,98.083,97.76
519.25,97.702,97.96,97.76,97.809,97.977,97.9,98.062,98.08,97.746
519.3,97.693,97.957,97.742,97.792,97.961,97.885,98.065,98.074,97.737
519.35,97.672,97.937,97.714,97.784,97.939,97.87,98.05,98.074,97.729
519.4,97.646,97.919,97.713,97.766,97.932,97.853,98.042,98.061,97.723
519.45,97.636,97.91,97.697,97.755,97.923,97.842,98.033,98.042,97.714
519.5,97.621,97.906,97.675,97.745,97.92,97.816,98.039,98.022,97.711
519.55,97.621,97.891,97.661,97.743,97.903,97.803,98.042,98.007,97.702
519.6,97.61,97.874,97.636,97.737,97.894,97.783,98.024,97.995,97.704
519.65,97.612,97.849,97.633,97.733,97.879,97.768,98.015,97.981,97.699
519.7,97.598,97.832,97.615,97.731,97.864,97.751,97.997,97.969,97.69
519.75,97.592,97.815,97.617,97.722,97.853,97.737,97.984,97.946,97.682
519.8,97.577,97.798,97.604,97.714,97.842,97.734,97.975,97.934,97.679
519.85,97.581,97.783,97.595,97.71,97.829,97.729,97.969,97.925,97.67
519.9,97.578,97.758,97.591,97.699,97.813,97.716,97.957,97.919,97.67
519.95,97.578,97.752,97.588,97.69,97.803,97.697,97.943,97.908,97.676
520,97.574,97.743,97.574,97.675,97.791,97.688,97.931,97.9,97.679
520.05,97.571,97.731,97.571,97.673,97.762,97.688,97.916,97.885,97.675
520.1,97.568,97.705,97.559,97.676,97.757,97.682,97.897,97.878,97.668
520.15,97.571,97.71,97.562,97.672,97.752,97.679,97.89,97.85,97.673
520.2,97.58,97.696,97.548,97.667,97.745,97.673,97.878,97.845,97.675
520.25,97.588,97.679,97.546,97.647,97.725,97.667,97.859,97.832,97.672
520.3,97.583,97.664,97.545,97.638,97.719,97.661,97.832,97.824,97.668
520.35,97.586,97.647,97.525,97.639,97.714,97.649,97.818,97.816,97.668
520.4,97.589,97.63,97.519,97.638,97.697,97.646,97.82,97.795,97.672
520.45,97.581,97.632,97.516,97.641,97.687,97.65,97.81,97.783,97.678
520.5,97.586,97.629,97.502,97.646,97.682,97.647,97.792,97.769,97.678
520.55,97.588,97.626,97.498,97.635,97.672,97.649,97.781,97.757,97.679
520.6,97.591,97.626,97.504,97.629,97.662,97.655,97.786,97.746,97.685
520.65,97.586,97.627,97.51,97.617,97.664,97.661,97.772,97.737,97.687
520.7,97.589,97.633,97.516,97.612,97.665,97.667,97.76,97.728,97.693
520.75,97.585,97.633,97.514,97.604,97.656,97.681,97.743,97.722,97.694
520.8,97.583,97.63,97.522,97.601,97.653,97.668,97.729,97.714,97.702
520.85,97.586,97.635,97.523,97.591,97.646,97.668,97.719,97.707,97.707
520.9,97.589,97.635,97.534,97.581,97.643,97.673,97.717,97.702,97.713
520.95,97.592,97.635,97.531,97.585,97.638,97.676,97.713,97.714,97.701
521,97.592,97.632,97.531,97.589,97.629,97.687,97.708,97.716,97.702
521.05,97.588,97.623,97.533,97.598,97.626,97.675,97.71,97.722,97.694
521.1,97.595,97.624,97.545,97.597,97.606,97.676,97.716,97.713,97.711
521.15,97.591,97.63,97.556,97.591,97.597,97.697,97.707,97.717,97.704
521.2,97.585,97.646,97.548,97.586,97.594,97.702,97.713,97.728,97.708
521.25,97.575,97.644,97.551,97.574,97.606,97.711,97.72,97.722,97.702
521.3,97.557,97.652,97.565,97.565,97.617,97.713,97.723,97.729,97.688
521.35,97.549,97.65,97.566,97.575,97.614,97.714,97.729,97.74,97.687
521.4,97.549,97.638,97.565,97.575,97.618,97.71,97.714,97.745,97.667
521.45,97.545,97.635,97.56,97.577,97.614,97.696,97.729,97.751,97.655
521.5,97.53,97.63,97.549,97.569,97.598,97.691,97.726,97.752,97.647
521.55,97.534,97.632,97.546,97.571,97.607,97.688,97.74,97.754,97.629
521.6,97.527,97.636,97.542,97.572,97.601,97.699,97.752,97.751,97.62
521.65,97.523,97.633,97.53,97.586,97.617,97.693,97.758,97.752,97.607
521.7,97.511,97.633,97.528,97.583,97.6,97.696,97.76,97.762,97.592
521.75,97.502,97.623,97.517,97.583,97.594,97.688,97.769,97.766,97.588
521.8,97.498,97.62,97.51,97.572,97.592,97.676,97.784,97.755,97.569
521.85,97.495,97.617,97.504,97.559,97.607,97.688,97.783,97.763,97.566
521.9,97.49,97.612,97.485,97.56,97.61,97.691,97.803,97.757,97.549
521.95,97.487,97.606,97.473,97.557,97.614,97.672,97.804,97.752,97.539
522,97.481,97.604,97.475,97.554,97.614,97.662,97.8,97.757,97.523
522.05,97.476,97.607,97.469,97.546,97.597,97.656,97.798,97.763,97.505
522.1,97.482,97.598,97.466,97.542,97.581,97.639,97.795,97.758,97.499
522.15,97.469,97.592,97.459,97.534,97.589,97.639,97.794,97.743,97.478
522.2,97.45,97.594,97.447,97.528,97.58,97.632,97.807,97.739,97.467
522.25,97.443,97.595,97.435,97.52,97.577,97.632,97.798,97.743,97.458
522.3,97.435,97.589,97.424,97.517,97.578,97.617,97.801,97.745,97.446
522.35,97.418,97.591,97.409,97.49,97.571,97.609,97.801,97.74,97.447
522.4,97.411,97.575,97.395,97.467,97.568,97.597,97.798,97.746,97.427
522.45,97.394,97.563,97.391,97.444,97.565,97.592,97.801,97.745,97.412
522.5,97.372,97.56,97.374,97.43,97.563,97.566,97.803,97.737,97.391
522.55,97.359,97.549,97.363,97.412,97.565,97.562,97.794,97.728,97.363
522.6,97.337,97.554,97.357,97.397,97.559,97.548,97.789,97.717,97.34
522.65,97.322,97.549,97.343,97.383,97.534,97.531,97.786,97.708,97.318
522.7,97.302,97.545,97.336,97.374,97.539,97.516,97.755,97.726,97.293
522.75,97.284,97.533,97.325,97.354,97.531,97.514,97.758,97.719,97.284
522.8,97.282,97.519,97.319,97.34,97.52,97.495,97.755,97.705,97.261
522.85,97.272,97.51,97.285,97.333,97.513,97.466,97.739,97.707,97.255
522.9,97.261,97.495,97.272,97.316,97.507,97.461,97.743,97.702,97.247
522.95,97.247,97.479,97.256,97.293,97.49,97.441,97.742,97.716,97.244
523,97.243,97.476,97.238,97.285,97.482,97.42,97.731,97.713,97.241
523.05,97.235,97.455,97.229,97.266,97.473,97.4,97.731,97.687,97.227
523.1,97.237,97.456,97.229,97.26,97.473,97.391,97.733,97.681,97.227
523.15,97.223,97.449,97.223,97.272,97.459,97.372,97.723,97.675,97.209
523.2,97.231,97.447,97.211,97.279,97.452,97.351,97.726,97.664,97.206
523.25,97.24,97.453,97.211,97.285,97.444,97.34,97.719,97.656,97.208
523.3,97.252,97.444,97.211,97.279,97.449,97.328,97.714,97.649,97.218
523.35,97.26,97.444,97.215,97.273,97.44,97.316,97.705,97.63,97.229
523.4,97.27,97.43,97.209,97.279,97.437,97.308,97.699,97.644,97.241
523.45,97.281,97.429,97.205,97.29,97.446,97.292,97.69,97.638,97.26
523.5,97.295,97.429,97.197,97.275,97.44,97.292,97.687,97.624,97.273
523.55,97.307,97.438,97.191,97.287,97.438,97.279,97.67,97.623,97.272
523.6,97.314,97.438,97.197,97.292,97.446,97.287,97.673,97.617,97.285
523.65,97.333,97.438,97.214,97.305,97.455,97.282,97.668,97.609,97.299
523.7,97.342,97.455,97.229,97.322,97.456,97.287,97.661,97.61,97.305
523.75,97.362,97.466,97.243,97.34,97.455,97.279,97.649,97.595,97.322
523.8,97.379,97.47,97.243,97.35,97.464,97.284,97.641,97.595,97.34
523.85,97.392,97.482,97.26,97.375,97.467,97.289,97.63,97.6,97.366
523.9,97.412,97.493,97.26,97.391,97.476,97.296,97.623,97.597,97.374
523.95,97.441,97.493,97.27,97.4,97.484,97.295,97.621,97.591,97.398
524,97.467,97.507,97.284,97.411,97.495,97.299,97.612,97.597,97.421
524.05,97.476,97.51,97.289,97.424,97.495,97.296,97.6,97.603,97.44
524.1,97.501,97.523,97.308,97.452,97.499,97.305,97.592,97.606,97.456
524.15,97.513,97.534,97.331,97.473,97.511,97.305,97.589,97.618,97.491
524.2,97.53,97.557,97.35,97.482,97.528,97.322,97.592,97.609,97.519
524.25,97.543,97.568,97.375,97.501,97.533,97.342,97.589,97.61,97.536
524.3,97.568,97.58,97.414,97.531,97.534,97.343,97.6,97.626,97.559
524.35,97.592,97.598,97.438,97.554,97.54,97.365,97.603,97.629,97.581
524.4,97.609,97.617,97.455,97.585,97.543,97.371,97.595,97.639,97.607
524.45,97.633,97.629,97.476,97.607,97.556,97.394,97.595,97.65,97.629
524.5,97.662,97.636,97.495,97.626,97.577,97.403,97.609,97.667,97.656
524.55,97.688,97.65,97.516,97.65,97.592,97.433,97.617,97.687,97.685
524.6,97.708,97.672,97.556,97.673,97.604,97.447,97.626,97.693,97.71
524.65,97.734,97.701,97.58,97.684,97.617,97.473,97.646,97.71,97.728
524.7,97.752,97.704,97.61,97.696,97.627,97.49,97.655,97.725,97.758
524.75,97.775,97.716,97.641,97.719,97.646,97.531,97.664,97.752,97.777
524.8,97.795,97.734,97.67,97.74,97.672,97.565,97.67,97.771,97.812
524.85,97.821,97.755,97.699,97.76,97.685,97.591,97.688,97.781,97.838
524.9,97.842,97.787,97.714,97.777,97.705,97.618,97.693,97.804,97.867
524.95,97.867,97.807,97.716,97.789,97.726,97.655,97.708,97.823,97.884
525,97.896,97.816,97.733,97.824,97.752,97.682,97.723,97.852,97.894
525.05,97.911,97.838,97.752,97.85,97.775,97.704,97.736,97.868,97.917
525.1,97.92,97.853,97.765,97.874,97.8,97.719,97.74,97.878,97.94
525.15,97.934,97.87,97.791,97.887,97.816,97.739,97.763,97.894,97.972
525.2,97.946,97.873,97.81,97.888,97.845,97.768,97.775,97.914,97.99
525.25,97.957,97.884,97.841,97.91,97.858,97.791,97.783,97.934,98.013
525.3,97.961,97.899,97.861,97.92,97.871,97.821,97.787,97.94,98.039
525.35,97.98,97.922,97.871,97.928,97.888,97.844,97.801,97.955,98.045
525.4,98,97.925,97.879,97.934,97.905,97.871,97.803,97.984,98.059
525.45,98.024,97.922,97.888,97.943,97.92,97.9,97.812,98.009,98.073
525.5,98.039,97.935,97.903,97.966,97.932,97.923,97.832,98.022,98.083
525.55,98.042,97.949,97.911,97.978,97.954,97.923,97.842,98.022,98.1
525.6,98.048,97.968,97.922,98.003,97.952,97.939,97.855,98.026,98.108
525.65,98.047,97.978,97.937,98,97.983,97.958,97.871,98.038,98.122
525.7,98.039,97.981,97.968,98.012,97.997,97.983,97.893,98.047,98.129
525.75,98.05,97.995,97.993,98.019,98.01,97.987,97.908,98.062,98.128
525.8,98.053,98.01,98.019,98.022,98.018,97.993,97.91,98.059,98.141
525.85,98.062,98.016,98.035,98.027,98.019,98.003,97.926,98.074,98.146
525.9,98.073,98.026,98.039,98.027,98.024,98.024,97.952,98.082,98.145
525.95,98.071,98.03,98.044,98.038,98.039,98.038,97.963,98.097,98.141
526,98.088,98.045,98.053,98.051,98.05,98.048,97.981,98.1,98.141
526.05,98.091,98.051,98.048,98.039,98.061,98.064,98.012,98.111,98.137
526.1,98.102,98.071,98.059,98.061,98.068,98.076,98.032,98.128,98.125
526.15,98.097,98.077,98.071,98.062,98.085,98.08,98.059,98.138,98.119
526.2,98.091,98.09,98.088,98.073,98.112,98.097,98.094,98.135,98.12
526.25,98.077,98.116,98.088,98.08,98.128,98.103,98.1,98.14,98.123
526.3,98.071,98.131,98.083,98.077,98.143,98.111,98.112,98.141,98.122
526.35,98.065,98.137,98.093,98.085,98.157,98.128,98.138,98.158,98.111
526.4,98.056,98.126,98.097,98.074,98.178,98.141,98.154,98.18,98.108
526.45,98.058,98.141,98.09,98.076,98.184,98.152,98.167,98.193,98.1
526.5,98.058,98.143,98.076,98.076,98.204,98.16,98.193,98.199,98.091
526.55,98.041,98.143,98.073,98.09,98.21,98.177,98.206,98.209,98.09
526.6,98.038,98.148,98.065,98.085,98.203,98.189,98.212,98.215,98.079
526.65,98.036,98.157,98.051,98.076,98.212,98.192,98.227,98.222,98.074
526.7,98.021,98.163,98.048,98.08,98.218,98.192,98.247,98.228,98.074
526.75,98.001,98.174,98.042,98.062,98.224,98.195,98.254,98.227,98.073
526.8,97.981,98.169,98.036,98.053,98.219,98.21,98.257,98.241,98.073
526.85,97.972,98.181,98.035,98.055,98.224,98.21,98.27,98.245,98.062
526.9,97.949,98.172,98.018,98.039,98.225,98.213,98.288,98.235,98.051
526.95,97.929,98.157,98.004,98.032,98.215,98.216,98.305,98.228,98.038
527,97.916,98.155,97.984,98.024,98.187,98.216,98.314,98.247,98.03
527.05,97.887,98.138,97.983,98.019,98.187,98.216,98.331,98.25,98.006
527.1,97.87,98.128,97.966,98,98.18,98.213,98.332,98.257,97.989
527.15,97.841,98.12,97.946,97.977,98.163,98.21,98.34,98.259,97.986
527.2,97.818,98.116,97.931,97.955,98.163,98.193,98.346,98.265,97.955
527.25,97.786,98.091,97.917,97.935,98.145,98.189,98.344,98.262,97.945
527.3,97.763,98.08,97.891,97.908,98.12,98.178,98.344,98.245,97.926
527.35,97.746,98.073,97.882,97.878,98.093,98.175,98.351,98.242,97.908
527.4,97.71,98.067,97.859,97.862,98.082,98.174,98.37,98.238,97.893
527.45,97.667,98.038,97.841,97.829,98.068,98.167,98.375,98.228,97.868
527.5,97.633,98.018,97.827,97.803,98.053,98.161,98.372,98.225,97.833
527.55,97.603,97.986,97.812,97.789,98.022,98.149,98.378,98.213,97.815
527.6,97.574,97.969,97.798,97.751,98.009,98.131,98.383,98.196,97.792
527.65,97.531,97.934,97.775,97.716,97.986,98.128,98.363,98.172,97.765
527.7,97.502,97.908,97.745,97.681,97.96,98.103,98.354,98.158,97.737
527.75,97.476,97.888,97.714,97.65,97.946,98.08,98.332,98.141,97.723
527.8,97.443,97.856,97.688,97.62,97.929,98.05,98.311,98.109,97.697
527.85,97.432,97.829,97.658,97.578,97.902,98.021,98.293,98.073,97.685
527.9,97.389,97.801,97.644,97.552,97.874,98.006,98.285,98.044,97.659
527.95,97.377,97.771,97.615,97.508,97.85,97.981,98.264,98.009,97.632
528,97.334,97.739,97.581,97.476,97.807,97.971,98.248,97.969,97.609
528.05,97.301,97.719,97.552,97.459,97.778,97.939,98.23,97.942,97.574
528.1,97.266,97.681,97.537,97.432,97.745,97.916,98.209,97.925,97.548
528.15,97.229,97.635,97.488,97.409,97.716,97.878,98.187,97.882,97.536
528.2,97.197,97.585,97.461,97.379,97.679,97.842,98.161,97.859,97.507
528.25,97.162,97.559,97.444,97.363,97.646,97.827,98.129,97.818,97.481
528.3,97.144,97.517,97.404,97.318,97.609,97.812,98.097,97.781,97.469
528.35,97.118,97.488,97.371,97.279,97.581,97.787,98.061,97.746,97.444
528.4,97.079,97.461,97.331,97.258,97.549,97.757,98.019,97.705,97.424
528.45,97.06,97.429,97.305,97.226,97.517,97.726,98.007,97.679,97.403
528.5,97.044,97.391,97.279,97.202,97.487,97.716,97.968,97.652,97.395
528.55,97.015,97.353,97.255,97.176,97.45,97.694,97.932,97.607,97.377
528.6,96.997,97.314,97.231,97.141,97.417,97.679,97.905,97.572,97.363
528.65,96.968,97.285,97.198,97.115,97.382,97.652,97.881,97.546,97.342
528.7,96.947,97.25,97.165,97.099,97.35,97.633,97.845,97.519,97.327
528.75,96.912,97.224,97.15,97.093,97.321,97.604,97.8,97.498,97.31
528.8,96.912,97.189,97.133,97.072,97.293,97.581,97.763,97.464,97.305
528.85,96.915,97.157,97.116,97.05,97.263,97.563,97.725,97.43,97.298
528.9,96.909,97.128,97.087,97.035,97.234,97.546,97.694,97.389,97.29
528.95,96.899,97.104,97.075,97.006,97.206,97.519,97.656,97.368,97.269
529,96.895,97.069,97.063,96.992,97.186,97.508,97.618,97.322,97.261
529.05,96.898,97.044,97.04,96.977,97.145,97.487,97.586,97.292,97.258
529.1,96.893,97.031,97.023,96.974,97.119,97.456,97.557,97.267,97.253
529.15,96.901,97.006,97.012,96.968,97.104,97.426,97.522,97.238,97.246
529.2,96.899,96.98,97.009,96.967,97.081,97.415,97.493,97.206,97.243
529.25,96.901,96.954,96.994,96.968,97.066,97.395,97.461,97.173,97.25
529.3,96.896,96.933,96.994,96.951,97.043,97.366,97.438,97.15,97.249
529.35,96.906,96.928,96.999,96.953,97.028,97.354,97.403,97.134,97.25
529.4,96.899,96.93,96.988,96.956,97.014,97.328,97.379,97.107,97.244
529.45,96.895,96.921,96.976,96.964,96.997,97.33,97.346,97.079,97.244
529.5,96.907,96.91,96.97,96.97,96.985,97.308,97.316,97.058,97.252
529.55,96.93,96.892,96.973,96.974,96.971,97.31,97.311,97.025,97.25
529.6,96.941,96.896,96.973,96.977,96.956,97.293,97.289,97.008,97.247
529.65,96.947,96.89,96.971,96.98,96.951,97.284,97.275,96.982,97.255
529.7,96.953,96.887,96.97,96.973,96.948,97.272,97.247,96.976,97.255
529.75,96.96,96.878,96.98,96.98,96.945,97.273,97.217,96.95,97.264
529.8,96.965,96.884,96.982,96.974,96.938,97.267,97.202,96.944,97.275
529.85,96.976,96.881,96.989,96.97,96.956,97.264,97.166,96.941,97.275
529.9,96.977,96.878,96.991,96.977,96.96,97.26,97.133,96.936,97.276
529.95,96.98,96.878,96.996,96.988,96.954,97.256,97.121,96.928,97.273
530,97,96.873,96.996,96.992,96.948,97.261,97.113,96.93,97.275
530.05,97.003,96.892,97.012,96.997,96.953,97.264,97.098,96.924,97.275
530.1,97.003,96.909,96.999,97.015,96.956,97.266,97.086,96.919,97.275
530.15,97.003,96.909,97.002,97.028,96.959,97.261,97.081,96.919,97.272
530.2,97.012,96.907,97.021,97.038,96.973,97.269,97.067,96.919,97.267
530.25,97.035,96.901,97.04,97.037,96.973,97.269,97.054,96.931,97.27
530.3,97.037,96.906,97.064,97.04,96.979,97.284,97.049,96.935,97.25
530.35,97.028,96.916,97.07,97.037,96.988,97.289,97.032,96.951,97.253
530.4,97.02,96.919,97.069,97.041,97.006,97.293,97.034,96.948,97.25
530.45,97.012,96.915,97.073,97.037,97.015,97.308,97.026,96.964,97.253
530.5,97.011,96.931,97.079,97.055,97.028,97.308,97.018,96.956,97.256
530.55,97.011,96.947,97.084,97.061,97.028,97.322,97.023,96.973,97.252
530.6,97.017,96.962,97.081,97.07,97.037,97.316,97.02,96.988,97.249
530.65,97.014,96.971,97.079,97.087,97.035,97.313,97.041,96.992,97.244
530.7,97.012,96.974,97.099,97.087,97.047,97.311,97.049,96.997,97.227
530.75,97.008,96.985,97.095,97.086,97.043,97.333,97.057,97.025,97.22
530.8,96.996,96.996,97.104,97.076,97.06,97.33,97.067,97.037,97.206
530.85,97,96.994,97.086,97.076,97.061,97.327,97.075,97.043,97.194
530.9,96.994,96.999,97.087,97.072,97.072,97.325,97.072,97.041,97.16
530.95,96.991,96.999,97.09,97.064,97.066,97.319,97.079,97.06,97.139
531,96.974,96.994,97.078,97.052,97.061,97.327,97.086,97.061,97.124
531.05,96.944,97,97.067,97.054,97.073,97.321,97.095,97.07,97.096
531.1,96.931,97.008,97.04,97.034,97.072,97.304,97.108,97.067,97.086
531.15,96.919,97.011,97.014,97.025,97.069,97.295,97.116,97.066,97.054
531.2,96.912,97.012,97.002,97.009,97.06,97.292,97.115,97.076,97.028
531.25,96.892,97.014,96.976,97.009,97.046,97.276,97.122,97.072,96.992
531.3,96.87,97.005,96.965,96.983,97.044,97.278,97.134,97.081,96.965
531.35,96.843,96.996,96.945,96.968,97.054,97.255,97.134,97.081,96.921
531.4,96.819,96.988,96.925,96.939,97.05,97.25,97.124,97.075,96.881
531.45,96.785,96.977,96.912,96.913,97.052,97.247,97.127,97.076,96.846
531.5,96.756,96.965,96.884,96.887,97.032,97.241,97.137,97.063,96.832
531.55,96.739,96.959,96.864,96.863,97.035,97.205,97.145,97.04,96.8
531.6,96.719,96.95,96.834,96.835,97.008,97.185,97.145,97.04,96.768
531.65,96.684,96.938,96.815,96.802,96.991,97.171,97.142,97.035,96.733
531.7,96.664,96.916,96.796,96.773,96.974,97.148,97.148,97.02,96.712
531.75,96.634,96.887,96.761,96.736,96.968,97.13,97.147,97.008,96.687
531.8,96.617,96.872,96.735,96.712,96.95,97.113,97.136,96.996,96.652
531.85,96.608,96.851,96.707,96.675,96.927,97.086,97.136,96.976,96.629
531.9,96.591,96.819,96.7,96.651,96.907,97.07,97.125,96.979,96.605
531.95,96.571,96.806,96.678,96.626,96.886,97.058,97.116,96.947,96.587
532,96.542,96.782,96.663,96.602,96.863,97.026,97.121,96.93,96.574
532.05,96.527,96.754,96.649,96.574,96.852,97.003,97.112,96.927,96.553
532.1,96.518,96.733,96.629,96.556,96.838,96.97,97.102,96.902,96.526
532.15,96.509,96.706,96.602,96.526,96.812,96.951,97.107,96.878,96.523
532.2,96.492,96.681,96.581,96.509,96.783,96.919,97.099,96.843,96.506
532.25,96.503,96.66,96.562,96.484,96.747,96.889,97.083,96.826,96.487
532.3,96.498,96.642,96.547,96.471,96.732,96.852,97.06,96.805,96.457
532.35,96.486,96.609,96.535,96.446,96.706,96.835,97.029,96.773,96.443
532.4,96.477,96.587,96.527,96.431,96.696,96.812,97.005,96.735,96.429
532.45,96.471,96.57,96.51,96.426,96.672,96.794,96.985,96.704,96.426
532.5,96.463,96.553,96.49,96.423,96.64,96.777,96.957,96.692,96.428
532.55,96.463,96.547,96.478,96.423,96.622,96.771,96.933,96.654,96.431
532.6,96.455,96.535,96.474,96.408,96.608,96.741,96.918,96.629,96.44
532.65,96.445,96.521,96.469,96.408,96.591,96.73,96.89,96.597,96.439
532.7,96.448,96.513,96.457,96.407,96.573,96.703,96.867,96.556,96.448
532.75,96.458,96.481,96.458,96.408,96.565,96.678,96.857,96.542,96.442
532.8,96.466,96.466,96.455,96.408,96.57,96.663,96.831,96.513,96.432
532.85,96.478,96.468,96.449,96.408,96.553,96.642,96.809,96.49,96.436
532.9,96.481,96.463,96.449,96.408,96.541,96.638,96.782,96.469,96.445
532.95,96.5,96.463,96.457,96.429,96.524,96.623,96.754,96.455,96.451
533,96.519,96.455,96.457,96.443,96.527,96.613,96.741,96.445,96.466
533.05,96.515,96.449,96.451,96.46,96.53,96.614,96.718,96.422,96.48
533.1,96.529,96.442,96.458,96.463,96.547,96.626,96.713,96.416,96.503
533.15,96.547,96.455,96.465,96.484,96.552,96.625,96.7,96.414,96.521
533.2,96.556,96.46,96.477,96.503,96.555,96.622,96.681,96.405,96.533
533.25,96.574,96.463,96.49,96.521,96.562,96.625,96.675,96.405,96.55
533.3,96.608,96.475,96.519,96.529,96.591,96.625,96.66,96.391,96.571
533.35,96.631,96.489,96.541,96.539,96.59,96.614,96.645,96.394,96.581
533.4,96.664,96.503,96.55,96.576,96.593,96.613,96.635,96.394,96.602
533.45,96.692,96.513,96.567,96.597,96.603,96.611,96.626,96.41,96.619
533.5,96.709,96.527,96.581,96.62,96.616,96.62,96.622,96.417,96.626
533.55,96.724,96.553,96.596,96.64,96.635,96.619,96.599,96.426,96.655
533.6,96.753,96.57,96.614,96.666,96.637,96.616,96.591,96.445,96.672
533.65,96.783,96.599,96.643,96.681,96.661,96.631,96.594,96.449,96.686
533.7,96.805,96.617,96.671,96.71,96.664,96.642,96.597,96.469,96.709
533.75,96.828,96.646,96.686,96.739,96.696,96.658,96.596,96.48,96.718
533.8,96.84,96.68,96.715,96.771,96.718,96.675,96.591,96.506,96.725
533.85,96.867,96.713,96.742,96.793,96.745,96.686,96.605,96.527,96.741
533.9,96.895,96.739,96.765,96.825,96.75,96.69,96.608,96.539,96.744
533.95,96.913,96.753,96.782,96.826,96.774,96.707,96.62,96.568,96.753
534,96.941,96.79,96.793,96.841,96.799,96.722,96.622,96.593,96.768
534.05,96.959,96.815,96.809,96.858,96.825,96.719,96.62,96.62,96.774
534.1,96.962,96.837,96.82,96.886,96.846,96.735,96.642,96.652,96.78
534.15,96.977,96.861,96.829,96.91,96.872,96.753,96.657,96.684,96.791
534.2,96.983,96.887,96.854,96.918,96.901,96.771,96.671,96.716,96.793
534.25,96.996,96.924,96.866,96.942,96.925,96.791,96.69,96.738,96.802
534.3,97.009,96.954,96.881,96.956,96.95,96.806,96.704,96.777,96.809
534.35,97.017,96.991,96.896,96.976,96.964,96.826,96.73,96.812,96.806
534.4,97.021,97.012,96.907,96.992,96.985,96.852,96.747,96.84,96.815
534.45,97.02,97.029,96.913,97.005,97.009,96.873,96.759,96.872,96.828
534.5,97.021,97.046,96.907,97.011,97.035,96.883,96.78,96.912,96.817
534.55,97.02,97.07,96.922,97.014,97.057,96.889,96.802,96.944,96.819
534.6,97.02,97.086,96.931,97.009,97.087,96.901,96.837,96.97,96.819
534.65,97.034,97.102,96.933,97.009,97.108,96.909,96.86,96.997,96.815
534.7,97.023,97.133,96.933,97.015,97.127,96.918,96.872,97.023,96.82
534.75,97.012,97.15,96.935,97.032,97.151,96.915,96.902,97.047,96.82
534.8,97,97.157,96.942,97.04,97.165,96.916,96.933,97.067,96.812
534.85,96.997,97.18,96.951,97.043,97.166,96.919,96.957,97.083,96.808
534.9,96.996,97.195,96.954,97.044,97.176,96.933,96.979,97.095,96.793
534.95,96.991,97.211,96.951,97.047,97.197,96.928,96.992,97.11,96.79
535,96.986,97.221,96.947,97.046,97.208,96.931,97.025,97.133,96.793
